149,69,1.04564,0,0
149,66,1.68277412141351,0,0
148,63,1.55691519090028,0,0
146,69,1.37994554601258,0,0
148,65,1.35900201622995,0,0
151,70,1.74624223645782,0,0
149,64,3.13496373927098,0,0
144,65,1.61553599913576,0,0
148,63,1.7582011757119,0,0
149,67,1.59649855141872,0,0
148,69,1.98054197530833,0,0
152,66,2.01053869031694,0,0
153,66,1.37433919748861,0,0
153,66,1.23435532363364,0,0
153,68,1.04564,0,0
146,63,3.41463322285741,0,0
144,68,2.2819927722883,0,0
146,68,2.39059884532847,0,0
147,65,2.44016124569229,0,0
149,64,3.66953169195738,0,0
148,61,1.25741293020205,0,0
149,64,1.57893396786559,0,0
149,65,1.66778857012349,0,0
145,65,2.22551796420831,0,0
141,70,4.12684209081071,0,0
145,71,3.80375970968235,0,0
143,69,2.16329137886267,0,0
143,70,5.10297424923904,0,0
143,70,5.10297424923904,0,0
143,70,5.23436,0,0
143,70,5.23436,0,0
145,72,1.24695284221881,0,0
140,61,1.18710352381212,0,0
142,70,4.33788917874231,0,0
139,68,3.27781278668872,0,0
138,74,1.57644859783468,0,0
135,69,2.44618964720566,0,0
144,64,4.2289927693493,0,0
144,63,2.46933958219077,0,0
148,61,4.0634845773472,0,0
151,64,4.92261160490614,0,0
142,67,2.50658521137708,0,0
140,58,5.23436,0,0
137,66,2.36118831897293,0,0
140,64,2.90649628324543,0,0
145,62,3.37585404708081,0,0
149,61,1.85914068473386,0,0
149,65,1.04564,0,0
151,65,2.61954425656104,0,0
154,68,5.23436,0,0
148,66,5.23436,0,0
151,60,2.12793939633081,0,0
145,60,1.04564,0,0
142,61,4.58962226436965,0,0
151,61,4.18745542943989,0,0
152,59,2.07576143499498,0,0
154,59,1.93891395713328,0,0
148,62,2.90312916573657,0,0
147,59,4.08797987077811,0,0
142,72,5.13627143311138,0,0
138,69,1.32526955975398,0,0
143,63,2.51274714702157,0,0
149,62,4.5143615016502,0,0
150,63,2.54831216603557,0,0
151,59,4.68430137300495,0,0
147,61,2.32081188212385,0,0
144,63,2.82658594398148,0,0
141,72,5.23436,0,0
139,71,1.72938457412086,0,0
135,72,5.23436,0,0
138,65,3.12618509622671,0,0
147,64,3.0043235180628,0,0
149,61,1.16935182942348,0,0
143,64,3.16079807630264,0,0
138,65,3.45715574398008,0,0
139,69,3.93561754364921,0,0
138,71,4.36539174993726,0,0
138,75,4.35643104106186,0,0
144,68,1.76585609515928,0,0
146,65,1.96760739340698,0,0
146,64,2.2503494899133,0,0
151,63,1.97904420217556,0,0
146,62,3.60036301798098,0,0
142,63,2.95970651248875,0,0
139,67,2.56572861910578,0,0
144,75,5.20502279917213,0,0
136,69,1.57204974593365,0,0
134,65,4.2372874698004,0,0
145,63,2.30144344137442,0,0
151,63,2.57811133477809,0,0
156,69,1.48002413025764,0,0
155,67,2.03776081959742,0,0
160,66,2.15543954084248,0,0
151,65,2.03874123784494,0,0
157,60,3.59003570441254,0,0
