139,111,1.04564,0,0
138,111,1.04564,0,0
138,111,1.04564,0,0
138,111,1.04564,0,0
138,111,1.04564,0,0
141,108,3.78560508552584,0,0
136,111,2.79727222527676,0,0
136,111,2.79727222527676,0,0
136,111,2.79727222527676,0,0
136,110,2.14082650025429,0,0
138,111,3.54089961619558,0,0
138,115,2.34054767073494,0,0
139,115,2.46597236710414,0,0
140,115,2.16313858836373,0,0
144,115,1.04564,0,0
141,117,4.5731287334144,0,0
139,110,3.37988312939571,0,0
135,109,2.43707525065301,0,0
134,110,2.41500356191696,0,0
133,110,2.45371333585572,0,0
133,112,2.75049401394096,0,0
137,112,3.03565237363391,0,0
143,110,3.96710719548464,0,0
141,111,2.43737795556075,0,0
143,114,1.42209119895092,0,0
143,114,1.42209119895092,0,0
145,110,1.5172279077086,0,0
141,115,4.76679912097012,0,0
137,109,3.22114933293566,0,0
133,109,2.07031668640937,0,0
134,107,2.02243832660992,0,0
136,112,3.41714089922411,0,0
140,107,2.63638455326135,0,0
143,105,4.36040194316707,0,0
143,109,1.84005201754266,0,0
145,107,5.02483666396665,0,0
141,110,1.89104993836016,0,0
138,107,2.4200100229705,0,0
134,103,4.02668343290021,0,0
133,107,1.91714470007864,0,0
136,104,2.9193627961183,0,0
138,103,3.5340877857056,0,0
139,103,2.55267193879532,0,0
141,99,1.04564,0,0
140,99,1.30553625761016,0,0
139,101,4.33790177757706,0,0
134,102,3.30949422073828,0,0
140,108,4.31464346344309,0,0
129,101,2.41251570761262,0,0
133,109,4.28778681057306,0,0
132,104,3.59603055506182,0,0
135,101,3.28030024065288,0,0
135,103,3.13092378837502,0,0
139,97,4.66797307152823,0,0
139,100,1.83482531648927,0,0
138,104,4.06543381074001,0,0
130,97,3.76568615336038,0,0
136,105,2.47782073594367,0,0
128,99,4.14267944827435,0,0
129,99,4.54885876965507,0,0
134,98,2.82839303352643,0,0
136,95,4.11340110561037,0,0
136,95,4.11340110561037,0,0
135,100,3.72303118051218,0,0
133,99,3.01335176272098,0,0
127,93,2.17685359679308,0,0
130,100,3.37604714994102,0,0
128,100,3.97331390737494,0,0
129,95,2.19711906559666,0,0
132,97,2.88852038742419,0,0
132,101,3.63808291650811,0,0
135,95,3.3678621426469,0,0
137,91,1.23419142602541,0,0
