159,118,1.04564,0,0
159,118,1.04564,0,0
160,116,2.19023649521732,0,0
160,120,1.98194920358059,0,0
159,120,3.82673961562833,0,0
155,121,2.33958279535093,0,0
154,123,1.82964258900239,0,0
154,123,1.82964258900239,0,0
154,123,1.82964258900239,0,0
156,119,3.30254351602698,0,0
157,120,3.08223777593591,0,0
158,118,2.46382461734143,0,0
157,122,3.04683954120949,0,0
158,124,2.98659698621672,0,0
158,124,2.98659698621672,0,0
158,125,3.05773722437136,0,0
157,123,2.82718915105249,0,0
157,122,3.12533547720106,0,0
159,124,3.6973202050466,0,0
159,124,3.6973202050466,0,0
159,124,3.6973202050466,0,0
159,124,3.6973202050466,0,0
159,124,3.6973202050466,0,0
160,124,4.33870224491602,0,0
159,119,1.60818294558179,0,0
159,125,3.6117079598485,0,0
159,125,3.6117079598485,0,0
160,124,3.97290976950281,0,0
160,124,3.97290976950281,0,0
160,124,3.97290976950281,0,0
162,125,2.34704461906893,0,0
159,120,3.59900904659576,0,0
159,121,3.5708868508785,0,0
162,123,4.28237127975853,0,0
162,123,4.28237127975853,0,0
163,124,4.91908142717897,0,0
162,124,1.76314156392813,0,0
159,124,2.66997098073732,0,0
159,124,2.66997098073732,0,0
159,130,4.34024170550058,0,0
159,130,3.56300888938827,0,0
159,130,3.56300888938827,0,0
159,127,3.33533815179513,0,0
158,123,2.94223020623132,0,0
158,123,2.94223020623132,0,0
154,124,4.0265044791789,0,0
151,130,1.48690162304437,0,0
153,127,2.45667431681521,0,0
152,126,1.52180788084485,0,0
151,125,1.36408582164281,0,0
152,123,4.40357718456882,0,0
153,122,2.46286652030702,0,0
156,120,1.04564,0,0
158,125,2.89309218153247,0,0
158,125,2.89309218153247,0,0
158,125,2.89309218153247,0,0
160,125,1.84948751953931,0,0
161,127,4.5652481901512,0,0
157,125,5.23436,0,0
158,122,2.83522680239918,0,0
161,119,2.34288104052401,0,0
157,122,3.35330601254649,0,0
157,122,3.35330601254649,0,0
159,123,2.3903359541228,0,0
159,122,2.57772754653969,0,0
159,122,2.57772754653969,0,0
159,122,2.57772754653969,0,0
158,123,2.9170724220203,0,0
159,122,2.91238188217422,0,0
158,123,3.46444064810325,0,0
158,123,3.46444064810325,0,0
159,117,3.25385894881794,0,0
158,114,4.34025129210721,0,0
158,114,4.34025129210721,0,0
155,118,1.91467680838523,0,0
155,117,1.66453126454717,0,0
155,117,1.66453126454717,0,0
156,117,1.59800433170134,0,0
158,117,2.38943633674075,0,0
155,120,1.94522913636041,0,0
163,118,2.37362019454306,0,0
163,119,2.28214506483566,0,0
164,118,1.99814088583436,0,0
159,123,3.3518204951458,0,0
161,116,3.12506822818563,0,0
161,116,3.12506822818563,0,0
161,116,3.12506822818563,0,0
161,116,3.12506822818563,0,0
