140,151,1.04564,0,0
137,149,1.17492048267308,0,0
137,149,1.17492048267308,0,0
137,149,1.17492048267308,0,0
137,149,1.17492048267308,0,0
137,156,1.58546909927107,0,0
138,153,2.07068131040534,0,0
138,153,2.41551945579233,0,0
134,152,1.04564,0,0
134,152,1.04564,0,0
134,152,1.04564,0,0
134,152,1.04564,0,0
134,152,1.04564,0,0
133,152,1.04564,0,0
132,152,1.04564,0,0
137,154,2.19687904705857,0,0
140,149,1.45294780430623,0,0
143,154,1.67152320144822,0,0
146,154,1.23073890653571,0,0
144,151,1.04564,0,0
144,148,1.04564,0,0
141,150,2.69180701794117,0,0
135,151,4.92676054241157,0,0
135,149,4.76875415789498,0,0
138,153,2.89003246164454,0,0
138,160,1.04564,0,0
140,159,4.23866981937722,0,0
143,153,1.2643330830817,0,0
143,151,1.04564,0,0
143,151,1.04564,0,0
138,157,3.21491629697746,0,0
139,154,2.74852758475398,0,0
138,156,3.0226314165954,0,0
138,156,3.0226314165954,0,0
134,157,2.009612494805,0,0
134,155,1.9072457020752,0,0
135,154,2.09668819281186,0,0
134,155,1.37535057006689,0,0
135,158,4.32350038825659,0,0
137,158,3.05466286020154,0,0
138,158,3.39721381984214,0,0
140,154,1.90120530767015,0,0
136,160,3.68053550582884,0,0
134,160,2.71979178748776,0,0
133,156,4.48114662219058,0,0
131,162,1.15396628647321,0,0
130,160,1.04564,0,0
133,158,2.09429867801986,0,0
139,159,2.58685093398266,0,0
141,159,1.73327674261944,0,0
137,160,3.42972062675842,0,0
135,164,1.8741424907289,0,0
133,165,1.42994307308853,0,0
131,161,1.68091005746128,0,0
131,162,4.3794285105609,0,0
133,162,2.23552576673085,0,0
132,158,1.97802037390128,0,0
137,162,2.98254930768967,0,0
137,163,3.01843916629244,0,0
135,164,4.02092888401582,0,0
136,168,1.64365681201797,0,0
133,165,1.97437330776767,0,0
132,161,5.23436,0,0
138,163,2.82870551571458,0,0
142,168,3.22567453202792,0,0
135,161,1.43894141294338,0,0
135,161,1.04564,0,0
136,162,2.27212074387972,0,0
139,166,3.08599314858952,0,0
136,163,5.23436,0,0
142,170,1.04564,0,0
142,168,1.42031033522522,0,0
142,169,4.01395079903999,0,0
136,162,2.05616089004206,0,0
136,163,5.23436,0,0
138,166,1.84944119338336,0,0
137,168,1.85330752200604,0,0
141,169,1.04564,0,0
136,167,1.89249707418541,0,0
142,168,3.55683745865174,0,0
138,164,2.84266334709123,0,0
140,163,1.74626901789473,0,0
144,163,1.46800533017222,0,0
143,167,3.82000361403123,0,0
139,164,2.79466129772473,0,0
139,169,2.23077049784117,0,0
139,171,4.32484029895096,0,0
137,171,1.16295110963056,0,0
138,167,1.06720123764999,0,0
147,168,3.84451518813812,0,0
141,166,3.50761029965574,0,0
143,166,2.77381149540246,0,0
140,167,4.6229739678306,0,0
143,173,1.75881884343487,0,0
142,175,1.10781896220732,0,0
141,170,3.75814578377936,0,0
148,169,2.99488363728802,0,0
142,166,2.03455577771906,0,0
146,166,4.452761940189,0,0
144,169,3.19441312905515,0,0
146,170,3.33964617671333,0,0
146,173,1.96865078310608,0,0
147,172,3.49735341570607,0,0
147,169,3.68260757334756,0,0
149,169,3.75190843582998,0,0
149,169,3.75190843582998,0,0
149,169,3.75190843582998,0,0
148,170,2.93902543562676,0,0
149,169,2.84273326891489,0,0
149,170,3.14267506956368,0,0
149,170,3.14267506956368,0,0
150,172,2.88547287037316,0,0
151,174,2.3461238440292,0,0
150,173,2.32698533751026,0,0
156,171,1.08660734911948,0,0
149,170,2.35130901608248,0,0
156,168,1.64655770170869,0,0
154,165,4.79060719263653,0,0
151,168,2.20930450428896,0,0
151,170,3.26970182662881,0,0
149,172,2.73986294717262,0,0
148,175,4.48691880699905,0,0
152,174,3.47876295230918,0,0
149,171,2.39208778453263,0,0
153,170,3.95555159808524,0,0
153,167,1.51115929274947,0,0
154,168,2.13948505471071,0,0
155,172,3.42532345050536,0,0
153,175,2.73877952844796,0,0
152,177,2.08856688333282,0,0
150,176,4.50148322400674,0,0
157,177,2.77064703855828,0,0
153,172,1.12347398282965,0,0
155,171,1.8080015728378,0,0
155,172,2.02559513648381,0,0
