142,128,1.04564,0,0
144,128,1.11301993090151,0,0
142,126,1.04564,0,0
143,128,2.55655263453965,0,0
143,128,2.55655263453965,0,0
142,128,3.23018043724246,0,0
142,130,2.31486237729528,0,0
141,131,1.93994865629614,0,0
139,130,1.65292170883115,0,0
140,131,1.48929934838419,0,0
143,128,3.63072737413579,0,0
143,124,2.57261181466297,0,0
145,123,3.93305870935286,0,0
147,125,4.27676810147099,0,0
146,125,4.1697649845281,0,0
143,127,3.12791285439038,0,0
143,127,3.12791285439038,0,0
140,129,1.91657366371829,0,0
137,126,1.84286320603005,0,0
137,123,1.48448090157855,0,0
141,128,2.51223729890538,0,0
142,126,3.30581986145602,0,0
143,118,2.14020123186449,0,0
145,118,1.51798552116685,0,0
145,118,1.51798552116685,0,0
145,118,1.51798552116685,0,0
144,126,3.90143143201147,0,0
140,124,3.93542946281409,0,0
137,120,1.52276310875501,0,0
137,120,1.52276310875501,0,0
136,124,1.04564,0,0
137,122,4.98188914079971,0,0
139,124,1.04564,0,0
144,122,2.64768574428174,0,0
144,122,2.64768574428174,0,0
145,125,4.64097047302742,0,0
145,125,4.64097047302742,0,0
141,120,2.93663780242966,0,0
141,122,2.9476232318731,0,0
137,119,1.34048440679457,0,0
137,120,4.84666214742493,0,0
137,120,4.84666214742493,0,0
137,120,4.84666214742493,0,0
137,123,1.04564,0,0
144,121,4.3092225330877,0,0
144,121,4.3092225330877,0,0
150,117,1.25336728205972,0,0
150,117,1.25336728205972,0,0
145,120,4.10342313280712,0,0
139,117,1.78090459303471,0,0
142,111,1.63786680673095,0,0
142,111,1.63786680673095,0,0
139,121,1.48334466617254,0,0
149,117,4.2285869173081,0,0
149,117,4.2285869173081,0,0
149,118,1.5858068027509,0,0
149,118,1.5858068027509,0,0
146,115,3.0407481910565,0,0
142,117,2.73041047771564,0,0
142,114,2.36643951638588,0,0
142,114,2.36643951638588,0,0
142,114,2.36643951638588,0,0
149,115,2.15596026156549,0,0
151,114,2.18085764171849,0,0
151,114,2.18085764171849,0,0
149,117,4.18711497821738,0,0
147,112,3.70686819715553,0,0
148,112,2.84149809611418,0,0
150,107,1.92804121267149,0,0
145,109,1.68190555905316,0,0
148,109,1.94785955253979,0,0
146,111,3.83721844105821,0,0
151,114,2.49520201133057,0,0
150,115,2.59970194663786,0,0
145,114,3.49155085084819,0,0
153,116,1.94403847613167,0,0
154,111,3.27060325571415,0,0
152,109,2.10656870961357,0,0
152,109,2.10656870961357,0,0
148,109,4.86301882962387,0,0
148,109,1.62543426683376,0,0
152,110,3.98159515662604,0,0
150,111,2.91394018159837,0,0
146,110,2.70204303470469,0,0
157,117,4.51830141183613,0,0
149,119,4.58413057733062,0,0
154,115,3.70916866368951,0,0
148,113,3.3213041681248,0,0
148,113,3.3213041681248,0,0
150,110,1.67480386482209,0,0
157,110,1.04564,0,0
154,108,1.04564,0,0
156,114,2.83218238487997,0,0
152,114,3.57440523193635,0,0
152,114,3.57440523193635,0,0
152,116,3.93015964803439,0,0
151,112,3.45481602780061,0,0
160,114,4.09576564262516,0,0
159,114,4.08211584916895,0,0
159,114,4.08211584916895,0,0
160,110,1.33824397163019,0,0
158,116,2.76487990303709,0,0
159,122,2.67232177692755,0,0
