1	2	3	4	5	6	7	8	9	10
1.26666666666667	0.0936704862777576	0.104478619309807	0.135822205102749	0.113185170918957	0.0603654244901105	0.192204509378807	0.182658507579279	0.167242999986208	0.113185170918957	0.0876272290985475
1.33333333333333	0.105493257272541	0.117665556188603	0.152965223045184	0.12747101920432	0.0679845435756375	0.216138088246862	0.206052582173203	0.191590782808553	0.12747101920432	0.0986872406743125
1.4	0.118049222205749	0.131670286306412	0.172083296613637	0.14264281016528	0.0760761654214824	0.241482889352307	0.230966648096046	0.217804517114183	0.14264281016528	0.110433143353765
1.46666666666667	0.131297627769907	0.146447354051051	0.192241997225752	0.158651300221972	0.0846140267850515	0.268137045876684	0.257342961834901	0.246048163314811	0.158651300221972	0.122826813075075
1.53333333333333	0.145189611562719	0.161942259050725	0.213428793957324	0.175437447304952	0.0935666385626408	0.295983000720206	0.285107100348742	0.276467257365717	0.175437447304952	0.135822539848995
1.6	0.159668740809648	0.178092057056915	0.235620538709977	0.192933061811658	0.102897632966218	0.324888845538232	0.314168732764167	0.309186826352026	0.192933061811658	0.149367531725154
1.66666666666667	0.174671649940923	0.194826071087952	0.258783639960851	0.216424561073367	0.112566174406372	0.354709849649597	0.344422596732514	0.344309535671077	0.211767232809503	0.163402511235057
1.73333333333333	0.190128768912351	0.212066703786853	0.282874363480857	0.240680070268337	0.122527428854626	0.385290159088378	0.375749667338639	0.381914094230523	0.231178552940044	0.177862396724457
1.8	0.205965132899957	0.232191088964503	0.307839256589272	0.265951981451051	0.132733085646639	0.416464643685059	0.408018503809323	0.422053940859917	0.251121567937922	0.192677059809637
1.86666666666667	0.222101262867273	0.252748558375454	0.333615690892198	0.292489348354835	0.143131924958909	0.448060867982804	0.441086756826098	0.464756231567019	0.271545647331755	0.207772149133901
1.93333333333333	0.238454105517692	0.273803845889335	0.360132516897628	0.320534607119324	0.153670423555846	0.47990116005024	0.475960816295662	0.51002114340702	0.292395539292489	0.223069969677841
2	0.259415284687549	0.29541977067641	0.387310822432108	0.346368654316869	0.164293390870862	0.511804750869164	0.511370043058707	0.558950555901887	0.313611978790802	0.238490406102864
2.06666666666667	0.280599965652373	0.317656350352126	0.415064785423582	0.374004140094441	0.17494462706215	0.543255697965067	0.547223766235062	0.610406170583789	0.335132341247265	0.253951877993443
2.13333333333333	0.30220674825723	0.340569924716358	0.443302610380813	0.403391771495938	0.185567594377166	0.574394443337572	0.583428083220165	0.664378571183188	0.356891333299476	0.26948938173972
2.2	0.324436523519096	0.364212302167482	0.471927536808825	0.434461696636041	0.196106092974102	0.605022664189162	0.619886891321759	0.720832357724775	0.378821711865768	0.284908966566804
2.26666666666667	0.347489829515101	0.388629940817478	0.498679085883548	0.467124060198467	0.206504932286372	0.634947498939637	0.656502934780396	0.779706191444848	0.400855022361037	0.300138003847117
2.33333333333333	0.371564163985777	0.413863176106138	0.525526980754444	0.501269818147894	0.216710589078385	0.663983883822607	0.693178853817938	0.836558250171554	0.422922346720704	0.315106331469623
2.4	0.394593191508304	0.441827255104358	0.552228015710371	0.536771803326786	0.226671843526639	0.691956790857986	0.72981822246436	0.895456886721629	0.444955051815929	0.329747080808301
2.46666666666667	0.41892777580538	0.470741943676887	0.578537656553725	0.573486030139305	0.236340384966794	0.718703337580843	0.766326562199044	0.955987842763485	0.466885528897396	0.343997459065557
2.53333333333333	0.444595875061335	0.500745549221094	0.604212983893005	0.611253223195326	0.245671379370371	0.744074740655165	0.805623116972199	1.01771248779864	0.488647914884723	0.357799476773609
2.6	0.471611067163929	0.53196859285938	0.629015635436214	0.649900551646473	0.25462399114796	0.767938087638608	0.844730186282104	1.0801729604309	0.510178786620707	0.371100611013502
2.66666666666667	0.499972054481367	0.56453187749833	0.65271470880954	0.689243548038843	0.263161852511529	0.790177903660466	0.883757337418083	1.14289759521771	0.531417819629199	0.383854395818191
2.73333333333333	0.529662353216062	0.598544649518833	0.675089586768088	0.729088187876466	0.271253474357374	0.810697492594098	0.922820846190728	1.20540656504113	0.556965731709714	0.396020932249954
2.8	0.560650174123283	0.631844782194577	0.695932647536795	0.768292229377455	0.278872593442901	0.829420035406235	0.962041938243153	1.26721766559105	0.582299723552526	0.407567311768056
2.86666666666667	0.592888498811376	0.666680899725476	0.715051824409673	0.807552407663133	0.285998451512965	0.846289431704463	0.99737613091208	1.32785216621914	0.607670095559416	0.418467947713867
2.93333333333333	0.626315353181478	0.702973466305879	0.732272980626283	0.84659953739292	0.292616002972186	0.861270874032597	1.03295042909238	1.38684065013717	0.633334216198089	0.428704811019753
3	0.660854276856594	0.740624592097653	0.747442067910616	0.885163880648102	0.298716048684924	0.874351148130974	1.0686228664428	1.44372876671896	0.659553064193708	0.438267567576503
3.06666666666667	0.695285935455223	0.77951888927408	0.760427039867287	0.922978379319953	0.309187841363226	0.885538656132186	1.10424700031791	1.49808281953049	0.682071478186841	0.447153616052599
3.13333333333333	0.730590815943507	0.819524565560741	0.771119494644461	0.959781874670165	0.319337726070882	0.894863163448636	1.13967335466861	1.54949511564617	0.705481949923398	0.455368026327596
3.2	0.766581496308548	0.860494743517069	0.77943602484785	0.995322271758657	0.329486981339331	0.902375273872345	1.1747509258141	1.59758900478984	0.729746012676995	0.462923380061667
3.26666666666667	0.803059343047927	0.902268990559882	0.785319256575517	1.02935960696769	0.339964446750312	0.90814564109588	1.20932873416794	1.64129772343249	0.754812736066643	0.469839516254405
3.33333333333333	0.839816779454573	0.944675041670661	0.788738563584954	1.06166897796759	0.351102259122959	0.913303842230607	1.24325740409994	1.68101694710395	0.780619005515352	0.476143185929336
3.4	0.876639693970304	0.9875306938974	0.78969044694369	1.09204329715488	0.363231496949004	0.916959082743474	1.27639075343475	1.71644288733017	0.807089977470784	0.481867621298076
3.46666666666667	0.913309957796397	1.03102219896101	0.78819857499174	1.1202958318258	0.372242241336668	0.919301500729521	1.308587373638	1.74731829643987	0.834139707300991	0.487052025892443
3.53333333333333	0.949608019186268	1.0745924793375	0.784313482995257	1.14626249709793	0.382707904352265	0.920536189562615	1.33971218153352	1.77343565272452	0.861671944191498	0.491740993188408
3.6	0.985315540529142	1.11806630673941	0.778111936431955	1.16980387082149	0.394646564987053	0.920880475937217	1.36963792343575	1.79463972468803	0.889581084833504	0.495983862168023
3.66666666666667	1.02021804348653	1.1612674588015	0.769695966355662	1.19080690338585	0.408056342351487	0.920561045251509	1.39824661287385	1.81082947991747	0.917753275245785	0.499834019061945
3.73333333333333	1.05410752708025	1.2040207713603	0.759191589676443	1.20918629937525	0.422915123494554	0.919810953755851	1.42564800848931	1.82195931289809	0.946067647753092	0.503348155175209
3.8	1.08678502375979	1.24615419350949	0.746747231402191	1.22488555240289	0.439180572686445	0.918866568363232	1.45153820177502	1.82803957525146	0.97439767798785	0.506585491213758
3.86666666666667	1.11806305909891	1.28750081836649	0.732531869858208	1.23787761909463	0.456790424605318	0.917964475906334	1.4758485865815	1.82913640126666	1.00261264482416	0.509606978892689
3.93333333333333	1.14776798187978	1.32790086264995	0.716732929577493	1.24816522303557	0.475663059740601	0.917338403917755	1.49852464419977	1.82537083108631	1.03057917442493	0.512474490814846
4	1.17574213290486	1.36720356870931	0.699553949884616	1.25615713422636	0.495698356196136	0.917216194702746	1.51952661549055	1.8169172433692	1.05816284811276	0.516459705311615
4.06666666666667	1.20382165914358	1.40827980163085	0.681212060133961	1.2615537759432	0.51677880800845	0.917816873573774	1.5388300123429	1.80400111854443	1.08635890186375	0.520462754186105
4.13333333333333	1.22879562753722	1.44677989745313	0.660203398213982	1.26302608400099	0.53800116421492	0.915932837878327	1.55411676489258	1.78485863705647	1.11250880089187	0.523503469339274
4.2	1.25178869112228	1.48400656940355	0.638354754258309	1.26204121285354	0.559924458384296	0.914932749987261	1.56751466066726	1.76167961767858	1.13788270467243	0.526743525841943
4.26666666666667	1.27278398609218	1.51997989182697	0.615809161641293	1.25868445597103	0.582344489729458	0.914792517061631	1.57891531872884	1.73470758969485	1.16234933824584	0.530251504485613
4.33333333333333	1.29179127476545	1.55473964250536	0.592717706560398	1.25306939984896	0.605049057335769	0.915477110201306	1.58823367499223	1.70422909211365	1.18578895072048	0.534094622540626
4.4	1.30884673728415	1.58721555494784	0.569237659716819	1.24533639442449	0.627820615800587	0.916940974897386	1.59540906606539	1.67056998404254	1.20809480693892	0.538337841467408
4.46666666666667	1.32401239694748	1.61856818666283	0.545530529136526	1.23565067294076	0.650439016109616	0.919128583962302	1.60040599527177	1.63409125676887	1.22917450345525	0.543042992061082
4.53333333333333	1.33737518737175	1.64881891813308	0.521760060331971	1.22420014757044	0.672684294713885	0.921975125863702	1.60299744549789	1.59518440493288	1.24895109086589	0.548267929060633
4.6	1.34680417995754	1.67800396601374	0.49809021070554	1.21119291159316	0.694339472952436	0.925407319460905	1.60340764575858	1.55680678096962	1.26736398728393	0.5540657269641
4.66666666666667	1.35458353143726	1.70617358968741	0.474683125415686	1.19685448295646	0.71519332868628	0.929344344339369	1.60166400177814	1.51695712085306	1.28436967071208	0.560483928332122
4.73333333333333	1.36072260922201	1.73339110222311	0.451697141861237	1.18142482757904	0.735043102274504	0.933698874286036	1.5978187449122	1.47624968754185	1.30332928903685	0.567563855238974
4.8	1.36524783374625	1.75892523795603	0.429284849490102	1.16515520372811	0.753697099831001	0.938378199970925	1.59194822215299	1.4353086608008	1.32098334142696	0.575339993750932
4.86666666666667	1.36820209568412	1.78363585725463	0.40759123081263	1.1483048711767	0.770977158039727	0.943285425619942	1.5841518753073	1.39476024732558	1.33755792737464	0.583839460386543
4.93333333333333	1.3696439747862	1.80756622392956	0.386751908309739	1.13113771058968	0.786720936659018	0.948320723399561	1.57455092364313	1.35522477183491	1.3532979686914	0.592920265700938
5	1.36964677324038	1.83076678182661	0.366891520389699	1.11307201271711	0.800784007185547	0.953382628401571	1.56328676835735	1.31730885525425	1.36846393756043	0.602748374111219
5.06666666666667	1.36829737883217	1.85329413865556	0.348122247687945	1.09518344444275	0.81304170894229	0.958678623823396	1.55051914100678	1.28159778479847	1.37843579471263	0.613316208318061
5.13333333333333	1.36569497530858	1.87520998668942	0.330542508849389	1.07767511370262	0.823390747062685	0.963823882873806	1.53606876062114	1.2486481779679	1.38819062224128	0.624607583137302
5.2	1.36194961921018	1.89657997787548	0.314235842514225	1.0607409279407	0.83175051041841	0.968737491250989	1.52045186081179	1.21898103824513	1.39770083771686	0.636597808103687
5.26666666666667	1.35718070400221	1.91686772348806	0.299269989582008	1.0445631580859	0.838064091429431	0.973341090615836	1.503849733151	1.18933983087901	1.40693745926135	0.64925390080212
5.33333333333333	1.35151533358877	1.93672390790598	0.285696186993818	1.02931018919785	0.843206265585282	0.979912099966346	1.48645377855125	1.16358635245351	1.41587015750658	0.662534908794793
5.4	1.34508662821925	1.95618044539028	0.273548681290297	1.01513448755837	0.846298463872671	0.98612252077706	1.47150278647571	1.14188634114721	1.42446735455366	0.676392336505495
5.46666666666667	1.33803198638402	1.97526837514745	0.261911907273418	1.00217081062587	0.847415866622973	0.992058102921726	1.45628309580907	1.12436030077547	1.43269637152783	0.690770671959636
5.53333333333333	1.3304913265413	1.99401727418818	0.251642081882365	0.990534682547286	0.846658601589866	0.997811889302409	1.44119570964848	1.11108208963436	1.44052362532365	0.705608006881178
5.6	1.32260533242092	2.01245473180016	0.242668888711393	0.980321153894888	0.844150406244151	1.00348305010086	1.42664268553623	1.10207809885576	1.44791487409834	0.720836742336316
5.66666666666667	1.31451372521753	2.03060589356574	0.234908451426857	0.971603860023953	0.840036970880602	1.00917560941857	1.41302202925013	1.09793187837132	1.45483551001568	0.736384370907325
5.73333333333333	1.30454522944956	2.04849308143895	0.22826454683188	0.958950047961061	0.834483985551403	1.01499708114228	1.40072262773523	1.09799424116606	1.46052927299932	0.752174325296399
5.8	1.29456847821106	2.06432095140459	0.222629964554811	0.947426024264093	0.827674918041404	1.02105703241103	1.38707954111688	1.10218892894105	1.46562465125841	0.76812688231433
5.86666666666667	1.28459489044698	2.07733067530385	0.217887994044949	0.936727360576495	0.819808553906381	1.02746559434158	1.37536650024688	1.11039514744051	1.4700471661022	0.784160110416569
5.93333333333333	1.27462799993966	2.08972982072037	0.213914017965236	0.926545924985205	0.811096332950652	1.03433194066859	1.36572163678127	1.12244918695784	1.47372596604103	0.800049717161677
6	1.26466366337888	2.10126769282805	0.210577189782412	0.916573936564146	0.801759519375766	1.04176275565858	1.3570700178968	1.13814657077281	1.47659475085917	0.815847777021553
6.06666666666667	1.25011184042024	2.1116993363971	0.207742172387293	0.910549064788492	0.792026245145699	1.04986071304732	1.35057829212382	1.15609010398817	1.47859266873438	0.831462638902856
6.13333333333333	1.23515943997654	2.12078874498733	0.205270913943092	0.904464611529146	0.78212846785265	1.05906480957034	1.34622704756205	1.17706261755023	1.47966517371037	0.846804358246078
6.2	1.21952212543835	2.12831198155013	0.203024436864998	0.898266791810109	0.772298885506037	1.06915134180782	1.34396908884465	1.20068948860589	1.47976483104445	0.861666068775604
6.26666666666667	1.20292545301475	2.13406016717583	0.200864615881388	0.891903852972183	0.762767851189848	1.08022166213971	1.34373009388576	1.22657237838658	1.48180909217361	0.876074423067841
6.33333333333333	1.18510860378935	2.13784229628689	0.200864615881388	0.885326834504327	0.753760330433246	1.09236642473258	1.34540964046495	1.25429417852988	1.48292850049794	0.88994418136221
6.4	1.16582792211015	2.13948783874629	0.200864615881388	0.878490285059991	0.744915588675523	1.10425291080419	1.34888258816774	1.2878775988328	1.4832901971064	0.90319630619995
6.46666666666667	1.14716940720868	2.136924762259	0.200864615881388	0.871352926301781	0.736993258776464	1.11730112873472	1.35400079613616	1.32279326670354	1.48307206973604	0.915758909665524
6.53333333333333	1.12681245076813	2.13179765983129	0.200864615881388	0.863878254031248	0.730148015168081	1.13147183257108	1.36059515230423	1.35885179385594	1.48246069640074	0.927568108071093
6.6	1.10471453256368	2.12390115815921	0.200864615881388	0.857702981718402	0.72451799257152	1.14671005608607	1.36539895763098	1.39477585657963	1.48164916176448	0.938568772877275
6.66666666666667	1.0808538601517	2.11306439614502	0.200864615881388	0.851200670252478	0.720223028908228	1.16294562179097	1.37266461826228	1.43138533704398	1.48083477312903	0.948715168073144
6.73333333333333	1.05522983493658	2.09981312545634	0.200864615881388	0.844458661972099	0.717363175406522	1.18009386712305	1.38043709196532	1.46839154195793	1.48102316823114	0.957971465803163
6.8	1.02786323859221	2.08341845486064	0.200864615881388	0.83757135399922	0.716017493530195	1.19805657945233	1.38842851595279	1.50550033639581	1.47687616611492	0.966312133706012
6.86666666666667	0.998796136269877	2.06617605284758	0.200864615881388	0.83160117193259	0.716243154091131	1.21672312845578	1.39635662406001	1.54241573591136	1.47301535459212	0.973722189195941
6.93333333333333	0.968091496987435	2.04599229973029	0.200864615881388	0.82576924477312	0.718074849435695	1.23597178146084	1.40821145363286	1.57884352646554	1.4694126751985	0.980197317745777
7	0.935832535560835	2.02306593780105	0.200864615881388	0.82023819601489	0.721524524982901	1.25567118460831	1.41981701774172	1.61449486422335	1.46604799416638	0.988465669315076
7.06666666666667	0.902121784350029	1.99762748274951	0.200864615881388	0.815169162759565	0.726581431710515	1.27568199017006	1.43117051941939	1.64908980752498	1.46290916433617	0.995931461991102
7.13333333333333	0.868234504792936	1.96993632340324	0.200864615881388	0.810719693850973	0.72820923892564	1.29585860811777	1.44227356955756	1.68236073425358	1.46157055136029	1.00279579626669
7.2	0.833247623471209	1.94027745034377	0.200864615881388	0.807041681391947	0.730948467110557	1.31699193250708	1.45373698246743	1.71146008381568	1.46071148497271	1.00927063441471
7.26666666666667	0.797379088465829	1.90895785758046	0.200864615881388	0.804279354079894	0.734439763213364	1.33802639492953	1.46499038087911	1.73864582163124	1.4604101125114	1.01557601901212
7.33333333333333	0.760856179435248	1.87630266591385	0.202677037087741	0.802310757958743	0.73832112016977	1.35886923470379	1.47608670106627	1.76428223070978	1.46073442430758	1.02193716264463
7.4	0.723912753198675	1.84265102038007	0.204562176053802	0.801505466343502	0.742232541164187	1.37836612523105	1.48708292295031	1.7873325927245	1.46174109890159	1.02858144850095
7.46666666666667	0.686786412028931	1.81011137449664	0.20663594107629	0.801957294075902	0.74582063265903	1.39740599992421	1.49803926608569	1.80751133492485	1.46347452247601	1.03654184678821
7.53333333333333	0.64971563211533	1.77696416317299	0.209014955673464	0.803745417749079	0.753278985134482	1.41584498245287	1.50901832808316	1.82456173390112	1.46596599850508	1.04526682700158
7.6	0.612936890113357	1.74403058061509	0.211815066518945	0.806933276747304	0.760114589403905	1.43354814391423	1.52008417757585	1.83825909554147	1.4692331606793	1.05502359374914
7.66666666666667	0.576681825625109	1.71175368315416	0.21514984221335	0.81156767935639	0.766277247942731	1.45039121577966	1.53130141461414	1.84841355169319	1.47327959901342	1.06606978436429
7.73333333333333	0.541174476854602	1.68056918416534	0.219129083075065	0.817678126751596	0.771724651671876	1.4662621489515	1.54273421196785	1.85487243637794	1.47809470573136	1.07864998568648
7.8	0.506628625565052	1.65089999302612	0.223857362171061	0.825276364645844	0.776422904675723	1.47803533663957	1.55422331314995	1.85752220987604	1.48365374409699	1.09299240549442
7.86666666666667	0.473245285848198	1.62315092082842	0.229432617561342	0.834356169211521	0.780924293802211	1.48853283255274	1.56603308409854	1.85628990490469	1.48991813987779	1.10789443329122
7.93333333333333	0.441210369123396	1.59568746407321	0.235944815197996	0.844893370620007	0.784658688443368	1.49749316573133	1.57820807935404	1.85114407538816	1.49683599164373	1.12489706757972
8	0.410692555247669	1.57079863868754	0.243474701107605	0.856846114221854	0.787656378833863	1.50467020398223	1.59078942284819	1.84209523486663	1.50434279267234	1.14407137552541
8.06666666666667	0.381841396675076	1.54867696394538	0.252092660404012	0.869770490098225	0.789957249058863	1.50983617320002	1.60381410191743	1.82919577832404	1.51236235390503	1.16422353381651
8.13333333333333	0.352765132968305	1.52639898580909	0.261857699340928	0.883238812256878	0.791610237949937	1.51278445438734	1.61529815098053	1.81253938804075	1.51965331633099	1.18650439087662
8.2	0.325426189852381	1.50690914998084	0.272816565038522	0.897815545566791	0.792672675901047	1.51429428696686	1.62720364023993	1.79225993089773	1.52718006707855	1.21082944175264
8.26666666666667	0.299793344812397	1.49010915889171	0.28500301572624	0.913329593317709	0.793209506797063	1.51332498632822	1.63942251545774	1.76852986128191	1.53477316318823	1.23708938853405
8.33333333333333	0.275818176715163	1.47587013182038	0.297792081345429	0.929598068230095	0.793292405893011	1.50980204374226	1.65183955671405	1.74155815027165	1.54226073010369	1.26515133333553
8.4	0.253435883031963	1.46403435808523	0.311809292817853	0.946428598525431	0.7929988059711	1.50367717646975	1.66433367271571	1.71158776802829	1.54947085432349	1.29627159652505
8.46666666666667	0.232566288750808	1.45557201534097	0.327005458078399	0.963621761699807	0.792410845412377	1.4949289384175	1.67677929688878	1.67889275219525	1.55623398500299	1.32892020774109
8.53333333333333	0.213115032407261	1.44921399308913	0.343316911881748	0.980973613147303	0.791614252931305	1.48356300901881	1.6890478678499	1.64377490053032	1.56238530981112	1.36299392105893
8.6	0.19497491245184	1.44479566453611	0.360666187857811	0.998278275438108	0.790697184618166	1.46961215656731	1.70123141347103	1.60656013089373	1.56776707065499	1.39837414587654
8.66666666666667	0.180319591629837	1.44213008036451	0.378962875083079	1.01533055320021	0.789749029602913	1.45313587644057	1.71299613563328	1.56499671073582	1.57223078570719	1.43492831681154
8.73333333333333	0.166915489231619	1.4430266593639	0.398104648606317	1.0319285381954	0.788859201084999	1.4342197088503	1.72422652793323	1.52183277681468	1.57563934549371	1.47251143725547
8.8	0.15475637388044	1.44532638643194	0.417978460907428	1.04787616932536	0.7881159296608	1.41297424489347	1.73480971847386	1.47729472671104	1.57440515889722	1.50955646469636
8.86666666666667	0.143822089932661	1.44974515558977	0.438461878984014	1.06298571294991	0.787605075820815	1.38953383369525	1.74463693061845	1.4316248882079	1.57207454074327	1.5472534489714
8.93333333333333	0.134078954881667	1.45540664935161	0.459424549684633	1.07708013003662	0.788679158619749	1.36405500727706	1.75256500288036	1.38507862159915	1.56790405751262	1.58534052492619
9	0.125480326465405	1.46223041347456	0.480729774071827	1.08999529827373	0.790196676400406	1.33671464339793	1.75949579361665	1.33792125398316	1.56166481348957	1.62371525808654
9.06666666666667	0.117967330786653	1.47012654397022	0.502236170028704	1.10244800776774	0.792310921841066	1.3077078899557	1.765274701243	1.29042488603073	1.55316085873893	1.66195650161288
9.13333333333333	0.11146974061189	1.47899693139144	0.523799401043768	1.11351057978483	0.795169082235329	1.27724587755241	1.76975618312742	1.24734237782641	1.54723481345436	1.69980495169501
9.2	0.105906991035343	1.4872849458732	0.545273948138696	1.12216925618244	0.798910336373751	1.24555324948357	1.77280574188631	1.20465187160389	1.53916796472127	1.73700500270442
9.26666666666667	0.101189317906881	1.49627347582957	0.566514901257708	1.12928707350003	0.803664050960352	1.21286554066933	1.77430179633101	1.162912324652	1.52915927909844	1.77330785284519
9.33333333333333	0.0972190028506288	1.50637362202213	0.587379746124783	1.13477292831723	0.809548100809939	1.17942643887723	1.77413741017993	1.12267804462071	1.517430198758	1.80571326460046
9.4	0.0938917073666826	1.51680662350249	0.607730122601338	1.1385531375276	0.81573953351701	1.14307955066987	1.77222185335413	1.08449182003368	1.50422169437878	1.83664546198835
9.46666666666667	0.0910978774289304	1.52739631064217	0.627433530942072	1.14057232393764	0.823180945492062	1.10628560555112	1.76537343993937	1.04887815904539	1.48979106900658	1.86571706750665
9.53333333333333	0.0887241991816348	1.53796645025482	0.646364963045585	1.14079407523287	0.831894561802958	1.06915914137797	1.75639278241552	1.01174996361611	1.47440855734225	1.89255761506701
9.6	0.0866550858059835	1.54834292528261	0.66440843681921	1.13920136792044	0.840494452616396	1.03181947544255	1.74506869941301	0.977978510478466	1.45903803994805	1.91681813082983
9.66666666666667	0.08477417538106	1.55835587253029	0.681458413109638	1.13579675098287	0.850314515386008	0.994389420254188	1.7312207704574	0.947701980836493	1.44330801448438	1.93817546625291
9.73333333333333	0.0829658196031822	1.56784175048859	0.698227540041902	1.13060228717189	0.861247056779222	0.956993945894759	1.71470171954567	0.920395723278076	1.42754954099179	1.95633632589334
9.8	0.0829658196031822	1.57664531040695	0.713860745735061	1.12365925309015	0.873170337934294	0.91975880565169	1.6953993433533	0.896676254652093	1.41209220323326	1.97104093640124
9.86666666666667	0.0829658196031822	1.58534799975724	0.728342449898362	1.11502760240734	0.885950040248371	0.882809142232794	1.67634649116944	0.876510885210414	1.39725986020019	1.98206630779348
9.93333333333333	0.0829658196031822	1.59319602874553	0.74167197802897	1.10478519969051	0.899440900713934	0.84626809223326	1.6546499174634	0.859823058898761	1.38336648922338	1.9892290434303
10	0.0829658196031822	1.60010263067038	0.753863484547283	1.0930268353529	0.913488495424705	0.810255406651981	1.6304857402237	0.846493430815787	1.37071217698777	1.99253198580342
10.0666666666667	0.0829658196031822	1.60598911248581	0.764945673508294	1.07986303509955	0.927931147768377	0.774886105138467	1.60405749233704	0.836361514960746	1.35957931250292	1.9917448131138
10.1333333333333	0.0829658196031822	1.61078576677321	0.77496132120908	1.06541867993042	0.942601936046014	0.740269181293673	1.5755935754993	0.829227879550563	1.35022903307035	1.98682292198348
10.2	0.0829658196031822	1.6144326881676	0.783966607840068	1.04983145521751	0.957330773832918	0.706506375751986	1.5484004761565	0.824856859499381	1.3425216208005	1.97776689322181
10.2666666666667	0.0829658196031822	1.61688048395771	0.79203026804715	1.03325014956586	0.971946535344239	0.673691032944886	1.51981403124826	0.822979748403641	1.33702754152954	1.96462252575588
10.3333333333333	0.0829658196031822	1.61809086981411	0.799232572842729	1.0158328260713	0.986279197406374	0.641907056400061	1.49031449900659	0.823298425669137	1.33087805065376	1.94748030683846
10.4	0.0829658196031822	1.6180371429567	0.805664157688596	0.997744890173382	1.00016196937217	0.611227976177093	1.46039531853113	0.825489368351114	1.32697348206734	1.92647432533124
10.4666666666667	0.0829658196031822	1.61670452653428	0.8114247137371	0.979157079550494	1.01402380184051	0.583159387977309	1.43055690990503	0.829207991942391	1.32523162209642	1.90178064229344
10.5333333333333	0.0829658196031822	1.61409038053729	0.8166215611277	0.960243402398207	1.02716829855159	0.556426235777793	1.40130037017522	0.83409325981505	1.32554590211665	1.87361514034108
10.6	0.0829658196031822	1.6102042761794	0.821368124865948	0.941179050961924	1.03948411179047	0.531148542585844	1.37312114949758	0.839772497363592	1.32778686599809	1.84223088017856
